;;;;;;;;THEO DÕI VẬT TƯ DỰ ÁN/ MATERIAL CONTROL LOG;;;;;Hướng dẫn cập nhật thông tin:;;;;Thời gian nộp bảng cập nhật:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DỰ TOÁN;;;;;;;
;;;;;;;;Tên dự án/ Project no.:25-BRA-I-090;;;;;- Chữ tô màu xanh:;;Chưa cập nhật;;- Trong ngày khi có biến động.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (3,00);;;;;;I90-C28;Thép hình-L;L150x150x10-L6000;1.0038/A36;m;23,0;3;72,4;;;;;;;;;;;;;;;;;;;;;;;;; 6,0 ; 138,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 3,0 ; 69,0 ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9,00 ; 207,00 ;Rev26-Braden bổ sung;;6;138;;Hàng tòn dự án 097; 3 ; 69 ;;1111-2025/NH/IBS;NGỌC HIẾU; Thép V150*150*10*6000 = 1 Cây ;; 138,00 ;11-Nov;6; 138,00 ; 15.909,09 ; 2.414.999,86 ;10%;2195454,42;15-Nov; 6 ; 138 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 6 ; 138 ; (3); (69); Thừa ;;;;;;;;;
ok;;;;;;;;I90-C28;Thép hình-L;L150x150x10-L6000;1.0038/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (3,59);;;Vật tư đóng kiện; Thép góc V75x75x7x6000 ;;I90-C29;Thép hình-L;L75x75x6-L12000;1.0038/A36;m;6,9;37;250,2;;;;;;;;;;;;;;;;;;;;;;;;; 38,4 ; 265,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 36,0 ; 248,4 ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 74,41 ; 513,40 ;Rev26-Braden bổ sung;;;;;; 74 ; 513 ;;I90-0409/HN-IBS;Hùng Nguyên;Thép góc V75x75x7x6000 = 7 Cây;;334,18;4-Sep;42;334,18; 14.181,82 ; 5.213.208,67 ;10%; 4.739.280,61 ;7-Sep; 78 ; 581 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 78 ; 581 ; (4); (68); Thừa ;;;;;;;;;
ok;;;;;;;;I90-C29;Thép hình-L;L75x75x6-L12000;1.0038/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111-2025/NH/IBS;NGỌC HIẾU; Thép V75*75*6*12000 = 3 Cây ;; 247,00 ;11-Nov;36; 247,00 ; 13.909,09 ; 3.779.099,75 ;10%;3435545,23;15-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Thừa ; (2,16);;;Vật tư đóng kiện; Thép góc V80x80x8x6000 ;;I90-C30;Thép hình-L;L80x80x8-L12000;1.0038/A36;m;9,6;21;198,2;;;;;;;;;;;;;;;;;;;;;;;;; 21,8 ; 209,7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 18,0 ; 172,8 ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 39,84 ; 382,46 ;Rev26-Braden bổ sung;;;;;; 40 ; 382 ;;I90-0409/HN-IBS;Hùng Nguyên;Thép góc V80x80x8x6000 = 4 Cây;;232;4-Sep;24;232; 14.181,82 ; 3.619.200,46 ;10%; 3.290.182,24 ;7-Sep; 42 ; 405 ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 42 ; 405 ; (2); (23); Thừa ;;;;;;;;;
ok;;;;;;;;I90-C30;Thép hình-L;L80x80x8-L12000;1.0038/A36;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1111-2025/NH/IBS;NGỌC HIẾU; Thép V80*80*8*6000 = 3 Cây ;; 173,00 ;11-Nov;18; 173,00 ; 13.909,09 ; 2.646.899,83 ;10%;2406272,57;15-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C31;Bu lông;Bolt-M16x50-ISO4017-10.9-Galv;;Pcs;;32;;;;;;;;;;;;;;;;;;;;;;;;;; 32,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 32,00 ; -   ;Rev12-Braden bổ sung.;;32;;;; 0 ; 0 ;;;;;;;;;;;;;;; -   ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; -   ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C32;Bu lông;Bolt-M16x50-ISO4017-8.8-Galv;;Pcs;;272;;;;;;;;;;;;;;;;;;;;;;;;;; 272,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 64,0 ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 788,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.124,00 ; -   ;Rev26-Braden bổ sung.;;272;;;; 852 ; 0 ;;90.15/HĐKT-2025/IBS-VSAN;VSAN;Bolt-M16x50-ISO4017-8.8-Galv;;N/A;16-Sep;64;N/A; 6.700,00 ; 471.680,00 ;10%; 428.800,00 ;22-Sep; 852 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 852 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C32;Bu lông;Bolt-M16x50-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M16*50;8.8MDPBLNS16*50;N/A;21-Nov;788;N/A; 4.600,00 ; 3.914.784,00 ;8%; 3.624.800,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C33;Bu lông;Bolt-M16x60-ISO4017-8.8-Galv;;Pcs;;496;;;;;;;;;;;;;;;;;;;;;;;;;; 496,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 372,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 868,00 ; -   ;Rev26-Braden bổ sung.;;392;;;; 476 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x60Mạ điện phân = 104Cái;;N/A;11-Sep; 104 ; N/A ; 7.610 ; 870.584,00 ;10%; 791.440 ;13-Sep; 476 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 476 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C33;Bu lông;Bolt-M16x60-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M16*60;8.8MDPBLNS16*60;N/A;21-Nov;372;N/A; 5.250,00 ; 2.109.240,00 ;8%; 1.953.000,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C34;Bu lông;Bolt-M16x70-ISO4017-10.9-Galv;;Pcs;;32;;;;;;;;;;;;;;;;;;;;;;;;;; 32,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 32,00 ; -   ;Rev12-Braden bổ sung.;;;;;; 32 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x70 Gr 10.9Mạ điện phân = 32Cái;;N/A;11-Sep; 32 ; N/A ; 13.000 ; 457.600,00 ;10%; 416.000 ;13-Sep; 32 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 32 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C35;Bu lông;Bolt-M16x70-ISO4017-8.8-Galv;;Pcs;;64;;;;;;;;;;;;;;;;;;;;;;;;;; 64,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 48,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 112,00 ; -   ;Rev26-Braden bổ sung.;;64;;;; 48 ; 0 ;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M16*70;8.8MDPBLNS16*70;N/A;21-Nov;48;N/A; 5.850,00 ; 303.264,00 ;8%; 280.800,00 ;21-Nov; 48 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 48 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C36;Bu lông;Bolt-M16x80-ISO4017-8.8-Galv;;Pcs;;48;;;;;;;;;;;;;;;;;;;;;;;;;; 48,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 36,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 84,00 ; -   ;Rev26-Braden bổ sung.;;23;;;; 61 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x80Mạ điện phân = 25Cái;;N/A;11-Sep; 25 ; N/A ; 9.360 ; 257.400,00 ;10%; 234.000 ;13-Sep; 61 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 61 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C36;Bu lông;Bolt-M16x80-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M16*80;8.8MDPBLNS16*80;N/A;21-Nov;36;N/A; 6.500,00 ; 252.720,00 ;8%; 234.000,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C37;Bu lông;Bolt-M16x90-ISO4017-8.8-Galv;;Pcs;;32;;;;;;;;;;;;;;;;;;;;;;;;;; 32,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 24,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 56,00 ; -   ;Rev26-Braden bổ sung.;;24;;;; 32 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M16x90 HDGHDG = 8Cái;;N/A;11-Sep; 8 ; N/A ; 10.990 ; 96.712,00 ;10%; 87.920 ;13-Sep; 32 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 32 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C37;Bu lông;Bolt-M16x90-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M16*90;8.8MDPBLNS16*90;N/A;21-Nov;24;N/A; 7.100,00 ; 184.032,00 ;8%; 170.400,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C38;Bu lông;Bolt-M20x100-ISO4017-8.8-Galv;;Pcs;;40;;;;;;;;;;;;;;;;;;;;;;;;;; 40,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 40,00 ; -   ;Rev12-Braden bổ sung.;;;;;; 40 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x100Mạ điện phân = 40Cái;;N/A;11-Sep; 40 ; N/A ; 18.140 ; 798.160,00 ;10%; 725.600 ;13-Sep; 40 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 40 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C39;Bu lông;Bolt-M20x110-ISO4017-8.8-Galv;;Pcs;;256;;;;;;;;;;;;;;;;;;;;;;;;;; 256,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 256,00 ; -   ;Rev12-Braden bổ sung.;;;;;; 256 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x110Mạ điện phân = 256Cái;;N/A;11-Sep; 256 ; N/A ; 19.500 ; 5.491.200,00 ;10%; 4.992.000 ;13-Sep; 256 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 256 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C40;Bu lông;Bolt-M20x130-ISO4017-8.8-Galv;;Pcs;;32;;;;;;;;;;;;;;;;;;;;;;;;;; 32,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 32,00 ; -   ;Rev12-Braden bổ sung.;;;;;; 32 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x130Mạ điện phân = 32Cái;;N/A;11-Sep; 32 ; N/A ; 22.100 ; 777.920,00 ;10%; 707.200 ;13-Sep; 32 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 32 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C41;Bu lông;Bolt-M20x50-ISO4017-8.8-Galv;;Pcs;;208;;;;;;;;;;;;;;;;;;;;;;;;;; 208,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 48,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 256,00 ; -   ;Rev26-Braden bổ sung.;;208;;;; 48 ; 0 ;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M20*50;8.8MDPBLNS20*50;N/A;21-Nov;48;N/A; 8.150,00 ; 422.496,00 ;8%; 391.200,00 ;21-Nov; 48 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 48 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C42;Bu lông;Bolt-M20x55-ISO4017-8.8-Galv;;Pcs;;64;;;;;;;;;;;;;;;;;;;;;;;;;; 64,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 272,0 ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 213,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 549,00 ; -   ;Rev26-Braden bổ sung.;;64;;;; 485 ; 0 ;;90.15/HĐKT-2025/IBS-VSAN;VSAN;Bolt-M20x60-ISO4017-8.8-Galv;;N/A;16-Sep; 272 ;N/A; 12.740 ; 3.811.808,00 ;10%; 3.465.280,00 ;22-Sep; 485 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 485 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C42;Bu lông;Bolt-M20x55-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M20*55;8.8MDPBLNS20*55;N/A;21-Nov;213;N/A; 9.000,00 ; 2.070.360,00 ;8%; 1.917.000,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C43;Bu lông;Bolt-M20x60-ISO4017-10.9-Galv;;Pcs;;16;;;;;;;;;;;;;;;;;;;;;;;;;; 16,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 16,00 ; -   ;Rev12-Braden bổ sung.;;;;;; 16 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x60  Gr 10.9Mạ điện phân = 16Cái;;N/A;11-Sep; 16 ; N/A ; 19.600 ; 344.960,00 ;10%; 313.600 ;13-Sep; 16 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 16 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C44;Bu lông;Bolt-M20x60-ISO4017-8.8-Galv;;Pcs;;104;;;;;;;;;;;;;;;;;;;;;;;;;; 104,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 240,0 ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 272,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 616,00 ; -   ;Rev26-Braden bổ sung.;;36;;;; 580 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x60Mạ điện phân = 68Cái;;N/A;11-Sep; 68 ; N/A ; 12.740 ; 952.952,00 ;10%; 866.320 ;13-Sep; 580 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 580 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C44;Bu lông;Bolt-M20x60-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M20*60;8.8MDPBLNS20*60;N/A;21-Nov;272;N/A; 9.000,00 ; 2.643.840,00 ;8%; 2.448.000,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ok;;;;;Vật tư đóng kiện;;;I90-C44;Bu lông;Bolt-M20x60-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.15/HĐKT-2025/IBS-VSAN;VSAN;Bolt-M20x60-ISO4017-8.8-Galv;;N/A;16-Sep; 240 ;N/A; 12.740 ; 3.363.360,00 ;10%; 3.057.600,00 ;22-Sep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C45;Bu lông;Bolt-M20x65-ISO4017-8.8-Galv;;Pcs;;4;;;;;;;;;;;;;;;;;;;;;;;;;; 4,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4,00 ; -   ;Rev12-Braden bổ sung.;;4;;;; 0 ; 0 ;;;;;;;;;;;;;;; -   ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; -   ; -   ; -   ; -   ; Đủ ;;;;;;;;;
Hiện; Đủ ; -  ,00 ;;;Vật tư đóng kiện;;;I90-C46;Bu lông;Bolt-M20x70-ISO4017-8.8-Galv;;Pcs;;272;;;;;;;;;;;;;;;;;;;;;;;;;; 272,0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;; 192,0 ; -   ; -   ; -   ; -   ; -   ;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 464,00 ; -   ;Rev26-Braden bổ sung.;;;;;; 464 ; 0 ;;90.9/HĐKT-2025/IBS-VSAN;VSAN;Bulong M20x70Mạ điện phân = 272Cái;;N/A;11-Sep; 272 ; N/A ; 14.110 ; 4.221.712,00 ;10%; 3.837.920 ;13-Sep; 464 ; -   ;;;;;;;;;;;;;;;;;;;;;;; -   ; -  ,00 ;;;;; 464 ; -   ; -   ; -   ; Đủ ;;;;;;;;;
ok;;;;;;;;I90-C46;Bu lông;Bolt-M20x70-ISO4017-8.8-Galv;;Pcs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;02/HĐMB-2025/IBS-HI;Hoàng Hà;CB 8.8 MDP Bulong LGN ren suốt M20*70;8.8MDPBLNS20*70;N/A;21-Nov;192;N/A; 9.900,00 ; 2.052.864,00 ;8%; 1.900.800,00 ;21-Nov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
